60
39.0	63.0	58.1	33.5	20.1	66.4	44.0	38.3	3.6	51.6	25.0	22.5	40.8	0.0	44.6	47.0	37.3	46.1	54.8	30.5	77.1	44.6	53.2	48.6	37.0	68.2	37.6	54.1	28.0	44.6	23.1	45.5	39.6	23.9	27.2	44.7	18.0	69.6	28.2	51.6	47.8	63.1	31.0	35.1	8.0	22.6	28.0	47.4	37.1	36.1	54.0	39.1	10.8	33.3	22.0	40.0	27.3	51.1	11.2	32.6
60.7	62.0	14.9	12.7	56.2	56.1	64.0	61.1	42.5	87.7	69.6	35.5	77.2	44.6	0.0	91.4	63.8	72.4	87.1	72.7	71.0	89.2	96.0	74.9	57.6	108.9	8.1	70.2	43.0	0.0	23.0	55.7	17.7	35.6	40.8	86.3	26.6	109.1	30.5	93.7	82.1	26.7	13.6	49.2	52.2	40.5	60.1	7.0	81.0	64.2	95.0	82.0	36.5	77.4	65.7	13.2	71.9	95.3	40.2	45.2
63.1	87.9	105.1	79.7	40.0	96.9	58.9	54.4	48.8	35.5	22.8	61.7	42.6	47.0	91.4	0.0	49.6	51.5	55.0	22.1	101.8	6.0	14.1	61.4	63.5	32.0	84.5	67.1	65.2	91.4	68.9	69.1	85.7	62.5	65.8	18.4	64.9	36.1	68.7	17.1	38.3	109.3	77.9	68.2	40.0	58.2	42.6	94.4	18.7	47.4	22.5	23.2	56.6	14.3	29.0	85.2	19.7	5.4	54.4	63.1
75.7	38.3	78.6	51.3	18.4	48.1	9.4	5.0	35.1	26.4	41.7	28.7	70.5	37.3	63.8	49.6	0.0	9.2	85.7	28.7	52.2	51.9	45.0	83.3	74.0	50.6	60.4	19.1	65.1	63.8	43.0	20.0	68.4	28.3	64.0	34.1	44.6	49.2	33.4	41.0	20.1	89.1	53.7	72.4	39.2	23.7	10.3	69.6	54.0	2.2	39.3	58.8	46.0	38.1	45.8	52.4	39.7	50.2	48.1	20.0
84.0	39.0	87.1	60.0	26.5	50.4	10.8	11.4	44.0	22.1	47.4	37.6	77.0	46.1	72.4	51.5	9.2	0.0	92.3	32.5	51.8	54.6	44.4	90.8	82.4	46.5	69.3	15.8	74.0	72.4	52.0	23.4	77.5	37.1	73.0	34.2	53.9	44.4	41.9	40.0	16.0	97.9	62.6	81.2	47.3	32.7	18.2	78.4	58.7	10.0	37.2	63.8	55.1	41.8	52.4	60.6	44.8	51.1	57.0	27.7
28.1	117.4	95.3	81.0	67.8	121.2	94.4	88.6	58.4	85.4	45.2	77.2	15.3	54.8	87.1	55.0	85.7	92.3	0.0	61.5	131.6	49.0	69.1	14.9	31.0	87.0	79.1	104.6	44.4	87.1	73.3	99.0	72.3	78.6	46.5	69.4	66.2	91.0	82.4	71.3	85.4	91.3	75.6	40.0	48.8	77.3	75.5	85.8	37.5	83.8	76.5	32.2	55.0	54.1	40.0	89.0	48.5	60.0	50.5	87.0
59.2	66.5	87.1	60.4	18.2	75.0	38.1	33.1	31.1	25.0	16.5	40.5	46.5	30.5	72.7	22.1	28.7	32.5	61.5	0.0	80.6	23.4	23.3	62.6	58.5	37.8	66.6	47.2	55.2	72.7	49.7	47.4	70.0	41.2	55.0	14.2	47.0	39.4	47.5	21.3	24.0	93.4	59.6	60.4	25.9	36.7	20.6	76.6	26.2	26.4	23.6	31.4	41.2	9.4	23.1	65.0	13.0	24.2	40.5	41.0
114.2	14.4	81.0	64.5	66.0	15.0	43.0	47.5	73.6	73.3	91.6	55.4	117.0	77.1	71.0	101.8	52.2	51.8	131.6	80.6	0.0	104.0	96.1	125.4	111.6	97.0	73.8	36.2	98.5	71.0	64.9	33.6	85.7	54.0	96.6	85.6	71.3	94.0	52.2	91.8	67.6	96.2	70.6	106.5	82.9	54.5	60.4	77.9	104.8	54.4	89.0	109.1	80.0	90.0	93.8	58.7	90.4	102.2	84.0	44.6
57.7	89.9	102.6	77.9	40.3	98.2	61.3	56.5	46.8	40.2	19.7	61.1	36.7	44.6	89.2	6.0	51.9	54.6	49.0	23.4	104.0	0.0	20.1	55.5	58.3	38.0	82.1	70.0	60.8	89.2	67.2	70.8	82.5	62.0	61.6	23.0	62.6	42.0	68.1	22.8	42.4	106.0	75.6	63.4	37.2	58.0	44.0	91.8	13.0	49.7	28.2	17.3	53.7	14.3	25.0	83.7	17.5	11.2	51.1	63.8
75.3	82.9	110.4	83.7	40.9	93.1	53.5	50.0	54.2	24.7	32.2	63.3	56.2	53.2	96.0	14.1	45.0	44.4	69.1	23.3	96.1	20.1	0.0	74.8	75.4	18.2	89.9	60.2	75.2	96.0	73.1	65.1	92.8	63.9	75.5	11.0	70.2	22.0	70.2	4.5	29.2	116.3	82.9	79.2	47.4	59.1	40.6	99.9	32.1	43.0	9.2	37.0	63.7	20.8	39.4	88.1	28.3	9.8	62.3	61.8
14.3	111.5	82.0	70.2	64.9	113.9	91.2	85.4	52.0	87.6	46.3	70.0	19.0	48.6	74.9	61.4	83.3	90.8	14.9	62.6	125.4	55.5	74.8	0.0	17.5	93.1	67.1	101.5	32.0	74.9	63.8	94.0	59.2	71.4	34.2	73.0	56.6	96.6	74.3	76.3	86.5	77.0	64.4	26.3	44.3	71.1	73.0	73.0	42.8	81.5	81.2	38.3	46.1	57.0	39.6	78.3	50.2	66.7	41.8	81.2
3.2	98.2	64.6	53.5	55.9	99.2	81.0	75.3	39.9	83.3	43.7	56.3	26.9	37.0	57.6	63.5	74.0	82.4	31.0	58.5	111.6	58.3	75.4	17.5	0.0	93.3	49.8	91.1	14.8	57.6	48.1	81.8	41.8	57.7	17.0	71.1	41.0	96.2	59.7	75.9	81.0	60.3	47.5	9.0	35.2	58.2	64.1	55.5	45.5	72.6	80.1	42.6	31.6	55.4	36.4	61.6	47.8	68.9	27.8	68.5
93.3	85.2	123.6	96.2	52.6	96.9	57.1	55.4	68.7	24.5	49.8	74.3	74.4	68.2	108.9	32.0	50.6	46.5	87.0	37.8	97.0	38.0	18.2	93.1	93.3	0.0	103.4	61.0	92.2	108.9	85.9	69.6	107.6	74.6	92.3	23.6	84.1	5.0	80.8	17.5	30.8	130.8	96.3	96.7	63.5	69.6	49.7	113.4	50.4	49.0	14.2	55.1	79.0	38.1	57.0	99.6	45.7	27.0	78.2	69.9
52.9	63.5	20.6	10.0	50.9	59.1	61.7	58.2	35.8	83.1	62.4	31.8	69.2	37.6	8.1	84.5	60.4	69.3	79.1	66.6	73.8	82.1	89.9	67.1	49.8	103.4	0.0	68.9	35.1	8.1	17.8	54.7	12.1	32.2	32.9	80.4	19.7	103.9	28.2	87.8	77.8	28.7	7.1	41.6	44.9	36.7	55.6	10.0	73.5	60.5	89.4	74.3	28.9	70.7	58.2	15.2	64.9	88.6	32.4	43.0
93.0	24.3	84.2	58.9	36.9	36.7	10.3	16.1	51.2	37.1	60.8	39.0	89.4	54.1	70.2	67.1	19.1	15.8	104.6	47.2	36.2	70.0	60.2	101.5	91.1	61.0	68.9	0.0	80.8	70.2	53.2	14.8	78.8	38.1	79.4	50.0	57.0	58.3	40.8	55.8	31.4	96.8	63.0	88.5	57.2	35.1	29.2	76.8	73.0	21.2	52.8	77.8	61.2	56.6	64.8	57.4	58.7	66.9	64.0	26.2
17.9	85.5	51.0	38.8	48.1	85.6	71.0	65.6	30.1	78.6	43.0	43.9	36.7	28.0	43.0	65.2	65.1	74.0	44.4	55.2	98.5	60.8	75.2	32.0	14.8	92.2	35.1	80.8	0.0	43.0	34.1	70.2	28.0	45.2	2.2	68.9	27.2	94.4	46.3	74.8	75.3	48.8	32.8	8.1	29.4	46.5	56.0	41.4	49.0	64.0	78.3	47.7	19.6	54.4	36.2	46.9	46.9	70.3	17.0	56.6
60.7	62.0	14.9	12.7	56.2	56.1	64.0	61.1	42.5	87.7	69.6	35.5	77.2	44.6	0.0	91.4	63.8	72.4	87.1	72.7	71.0	89.2	96.0	74.9	57.6	108.9	8.1	70.2	43.0	0.0	23.0	55.7	17.7	35.6	40.8	86.3	26.6	109.1	30.5	93.7	82.1	26.7	13.6	49.2	52.2	40.5	60.1	7.0	81.0	64.2	95.0	82.0	36.5	77.4	65.7	13.2	71.9	95.3	40.2	45.2
51.0	52.6	37.6	10.8	33.3	51.6	45.1	41.1	20.4	65.3	47.9	14.6	61.0	23.1	23.0	68.9	43.0	52.0	73.3	49.7	64.9	67.2	73.1	63.8	48.1	85.9	17.8	53.2	34.1	23.0	0.0	40.0	25.7	15.3	32.0	63.2	7.2	86.3	13.3	70.7	60.0	46.3	10.8	42.0	31.1	19.3	37.8	27.6	60.2	42.9	72.0	62.0	18.4	54.8	45.0	17.0	49.7	72.6	22.8	27.1
84.1	19.2	69.5	44.7	32.4	28.1	12.6	15.0	42.2	45.1	58.0	26.7	84.1	45.5	55.7	69.1	20.0	23.4	99.0	47.4	33.6	70.8	65.1	94.0	81.8	69.6	54.7	14.8	70.2	55.7	40.0	0.0	65.1	25.5	68.6	54.1	44.7	67.7	27.0	61.0	38.8	82.3	49.2	78.2	50.3	23.8	26.9	62.4	71.2	22.1	59.1	75.5	50.7	56.6	60.4	42.7	56.8	70.0	54.1	13.6
44.9	75.1	23.0	21.4	56.3	71.2	70.8	66.8	38.9	89.0	63.0	40.3	64.3	39.6	17.7	85.7	68.4	77.5	72.3	70.0	85.7	82.5	92.8	59.2	41.8	107.6	12.1	78.8	28.0	17.7	25.7	65.1	0.0	41.0	26.0	84.2	24.2	108.7	38.1	91.2	84.2	23.6	16.0	33.0	45.8	44.9	62.2	13.9	72.5	68.2	93.4	72.4	29.2	72.6	57.7	27.3	66.0	90.2	31.4	52.6
60.2	40.5	50.4	23.0	23.1	42.6	29.8	26.0	20.2	52.4	44.4	1.4	64.7	23.9	35.6	62.5	28.3	37.1	78.6	41.2	54.0	62.0	63.9	71.4	57.7	74.6	32.2	38.1	45.2	35.6	15.3	25.5	41.0	0.0	43.5	53.3	19.2	74.4	6.3	60.9	46.7	60.8	25.6	53.2	30.9	5.0	25.0	41.3	57.9	28.6	61.3	60.9	26.1	48.3	44.0	25.0	45.0	65.3	30.0	12.0
20.1	83.6	49.0	36.6	47.3	83.6	69.7	64.4	29.0	78.2	43.4	42.2	38.5	27.2	40.8	65.8	64.0	73.0	46.5	55.0	96.6	61.6	75.5	34.2	17.0	92.3	32.9	79.4	2.2	40.8	32.0	68.6	26.0	43.5	0.0	68.9	25.2	94.4	44.4	74.9	74.7	47.1	30.5	10.0	29.2	44.9	55.1	39.3	50.0	63.0	78.3	48.9	18.2	54.6	36.8	44.7	47.2	70.8	16.0	55.0
71.4	72.2	100.8	73.8	30.4	82.2	42.8	39.1	45.3	17.2	27.5	52.8	55.3	44.7	86.3	18.4	34.1	34.2	69.4	14.2	85.6	23.0	11.0	73.0	71.1	23.6	80.4	50.0	68.9	86.3	63.2	54.1	84.2	53.3	68.9	0.0	61.0	25.5	59.6	7.6	20.0	107.5	73.4	73.7	40.0	48.5	29.6	90.4	32.0	32.1	9.4	37.4	55.4	16.0	34.7	77.8	23.3	17.0	54.6	50.8
43.9	58.6	40.3	16.0	32.2	58.4	48.2	43.6	16.1	64.9	43.0	18.1	54.1	18.0	26.6	64.9	44.6	53.9	66.2	47.0	71.3	62.6	70.2	56.6	41.0	84.1	19.7	57.0	27.2	26.6	7.2	44.7	24.2	19.2	25.2	61.0	0.0	85.0	19.2	68.2	60.0	46.8	13.0	35.2	25.7	22.0	38.0	29.7	54.7	44.3	70.0	56.1	11.4	51.0	39.5	23.3	45.3	68.9	15.8	31.3
96.3	82.6	123.9	96.4	53.0	94.5	55.1	53.9	69.8	22.8	52.5	74.2	78.2	69.6	109.1	36.1	49.2	44.4	91.0	39.4	94.0	42.0	22.0	96.6	96.2	5.0	103.9	58.3	94.4	109.1	86.3	67.7	108.7	74.4	94.4	25.5	85.0	0.0	80.4	20.4	29.2	131.7	96.9	99.2	65.4	69.4	49.4	113.9	54.1	47.9	16.2	59.0	80.4	40.8	59.8	99.4	48.4	31.3	79.9	68.9
62.4	39.4	45.2	18.4	29.4	39.6	33.6	30.5	24.7	58.3	50.2	7.1	68.9	28.2	30.5	68.7	33.4	41.9	82.4	47.5	52.2	68.1	70.2	74.3	59.7	80.8	28.2	40.8	46.3	30.5	13.3	27.0	38.1	6.3	44.4	59.6	19.2	80.4	0.0	67.2	52.4	56.5	22.2	54.4	35.7	11.2	31.1	36.7	63.5	34.0	67.5	66.3	28.3	54.5	49.2	19.1	51.0	71.6	32.6	14.9
76.0	78.6	108.2	81.3	38.0	89.1	49.3	46.0	52.4	20.2	32.3	60.4	58.0	51.6	93.7	17.1	41.0	40.0	71.3	21.3	91.8	22.8	4.5	76.3	75.9	17.5	87.8	55.8	74.8	93.7	70.7	61.0	91.2	60.9	74.9	7.6	68.2	20.4	67.2	0.0	24.7	114.6	80.8	79.2	46.4	56.1	37.1	97.8	34.0	39.0	5.4	39.1	62.3	20.6	39.6	85.4	28.2	13.6	61.2	58.2
82.0	55.0	97.0	69.4	28.2	66.3	26.3	24.7	46.8	6.3	40.5	46.7	70.5	47.8	82.1	38.3	20.1	16.0	85.4	24.0	67.6	42.4	29.2	86.5	81.0	30.8	77.8	31.4	75.3	82.1	60.0	38.8	84.2	46.7	74.7	20.0	60.0	29.2	52.4	24.7	0.0	106.3	70.8	81.6	46.3	41.7	22.2	87.5	49.2	18.9	21.4	54.6	58.2	31.8	46.9	71.5	37.0	36.9	58.9	40.0
63.2	88.2	15.5	38.1	78.9	81.2	90.1	86.8	62.2	111.4	86.5	60.4	85.4	63.1	26.7	109.3	89.1	97.9	91.3	93.4	96.2	106.0	116.3	77.0	60.3	130.8	28.7	96.8	48.8	26.7	46.3	82.3	23.6	60.8	47.1	107.5	46.8	131.7	56.5	114.6	106.3	0.0	35.5	51.4	69.4	65.4	84.1	19.9	95.7	89.2	116.7	95.3	52.8	96.2	81.1	39.8	89.6	113.8	54.9	71.3
50.6	59.4	27.5	6.4	43.8	56.4	55.4	51.6	29.1	76.1	56.0	25.1	64.8	31.0	13.6	77.9	53.7	62.6	75.6	59.6	70.6	75.6	82.9	64.4	47.5	96.3	7.1	63.0	32.8	13.6	10.8	49.2	16.0	25.6	30.5	73.4	13.0	96.9	22.2	80.8	70.8	35.5	0.0	40.0	38.6	30.0	48.6	17.0	67.5	53.7	82.3	68.6	23.1	64.0	52.2	14.2	58.3	81.8	27.0	36.9
12.0	93.5	55.7	46.2	55.0	93.6	78.6	73.2	37.5	84.5	47.0	51.9	34.9	35.1	49.2	68.2	72.4	81.2	40.0	60.4	106.5	63.4	79.2	26.3	9.0	96.7	41.6	88.5	8.1	49.2	42.0	78.2	33.0	53.2	10.0	73.7	35.2	99.2	54.4	79.2	81.6	51.4	40.0	0.0	35.4	54.4	63.1	46.8	51.0	71.3	83.0	48.8	27.5	58.6	39.8	54.2	51.0	73.5	24.5	64.6
36.7	68.6	65.4	41.4	20.9	72.9	47.0	41.1	11.2	49.2	17.5	29.5	34.2	8.0	52.2	40.0	39.2	47.3	48.8	25.9	82.9	37.2	47.4	44.3	35.2	63.5	44.9	57.2	29.4	52.2	31.1	50.3	45.8	30.9	29.2	40.0	25.7	65.4	35.7	46.4	46.3	69.4	38.6	35.4	0.0	28.8	29.1	54.6	29.2	37.6	49.4	31.1	16.6	26.9	14.0	48.0	20.2	44.4	14.9	38.3
60.5	40.5	55.3	27.8	18.4	44.1	26.2	21.8	19.1	47.4	41.0	5.0	63.0	22.6	40.5	58.2	23.7	32.7	77.3	36.7	54.5	58.0	59.1	71.1	58.2	69.6	36.7	35.1	46.5	40.5	19.3	23.8	44.9	5.0	44.9	48.5	22.0	69.4	11.2	56.1	41.7	65.4	30.0	54.4	28.8	0.0	20.0	46.0	54.6	23.9	56.4	57.9	26.9	44.0	41.2	30.0	41.3	60.8	30.4	10.3
65.7	46.1	75.0	47.4	8.2	54.3	19.1	13.5	26.2	27.6	31.9	24.8	60.2	28.0	60.1	42.6	10.3	18.2	75.5	20.6	60.4	44.0	40.6	73.0	64.1	49.7	55.6	29.2	56.0	60.1	37.8	26.9	62.2	25.0	55.1	29.6	38.0	49.4	31.1	37.1	22.2	84.1	48.6	63.1	29.1	20.0	0.0	65.3	44.7	8.5	36.8	49.2	37.5	29.7	35.6	50.0	30.2	44.0	39.1	21.2
58.7	69.0	10.8	18.4	60.8	63.0	70.3	67.1	45.8	92.8	72.1	41.0	77.0	47.4	7.0	94.4	69.6	78.4	85.8	76.6	77.9	91.8	99.9	73.0	55.5	113.4	10.0	76.8	41.4	7.0	27.6	62.4	13.9	41.3	39.3	90.4	29.7	113.9	36.7	97.8	87.5	19.9	17.0	46.8	54.6	46.0	65.3	0.0	82.9	69.9	99.4	83.4	38.3	80.6	67.7	20.1	74.7	98.5	41.5	51.5
44.8	90.4	93.6	70.6	38.9	97.3	63.4	58.0	40.0	48.5	13.6	56.7	24.1	37.1	81.0	18.7	54.0	58.7	37.5	26.2	104.8	13.0	32.1	42.8	45.5	50.4	73.5	73.0	49.0	81.0	60.2	71.2	72.5	57.9	50.0	32.0	54.7	54.1	63.5	34.0	49.2	95.7	67.5	51.0	29.2	54.6	44.7	82.9	0.0	51.9	39.1	5.4	44.6	17.5	15.3	77.2	14.4	24.0	41.4	62.0
74.2	40.5	79.0	51.6	16.8	50.2	11.7	7.1	34.0	25.1	39.6	28.8	68.5	36.1	64.2	47.4	2.2	10.0	83.8	26.4	54.4	49.7	43.0	81.5	72.6	49.0	60.5	21.2	64.0	64.2	42.9	22.1	68.2	28.6	63.0	32.1	44.3	47.9	34.0	39.0	18.9	89.2	53.7	71.3	37.6	23.9	8.5	69.9	51.9	0.0	37.5	56.6	45.1	35.8	43.8	53.0	37.5	48.1	47.0	21.1
80.3	76.2	109.6	82.4	38.8	87.0	47.0	44.3	54.5	16.2	36.4	60.9	63.0	54.0	95.0	22.5	39.3	37.2	76.5	23.6	89.0	28.2	9.2	81.2	80.1	14.2	89.4	52.8	78.3	95.0	72.0	59.1	93.4	61.3	78.3	9.4	70.0	16.2	67.5	5.4	21.4	116.7	82.3	83.0	49.4	56.4	36.8	99.4	39.1	37.5	0.0	44.3	64.8	24.7	43.7	86.1	32.3	18.9	64.1	57.6
41.6	94.7	94.1	72.1	43.0	101.1	68.1	62.6	42.2	53.9	17.5	59.7	19.4	39.1	82.0	23.2	58.8	63.8	32.2	31.4	109.1	17.3	37.0	38.3	42.6	55.1	74.3	77.8	47.7	82.0	62.0	75.5	72.4	60.9	48.9	37.4	56.1	59.0	66.3	39.1	54.6	95.3	68.6	48.8	31.1	57.9	49.2	83.4	5.4	56.6	44.3	0.0	45.5	22.8	17.1	79.0	19.1	28.4	42.0	65.8
34.2	66.6	49.0	27.2	30.1	67.9	51.5	46.2	11.4	62.2	34.0	24.7	42.7	10.8	36.5	56.6	46.0	55.1	55.0	41.2	80.0	53.7	63.7	46.1	31.6	79.0	28.9	61.2	19.6	36.5	18.4	50.7	29.2	26.1	18.2	55.4	11.4	80.4	28.3	62.3	58.2	52.8	23.1	27.5	16.6	26.9	37.5	38.3	44.6	45.1	64.8	45.5	0.0	43.4	29.4	34.7	36.9	61.0	4.5	37.2
55.5	75.8	91.3	65.6	26.1	83.9	47.5	42.5	34.9	31.3	11.7	47.4	39.6	33.3	77.4	14.3	38.1	41.8	54.1	9.4	90.0	14.3	20.8	57.0	55.4	38.1	70.7	56.6	54.4	77.4	54.8	56.6	72.6	48.3	54.6	16.0	51.0	40.8	54.5	20.6	31.8	96.2	64.0	58.6	26.9	44.0	29.7	80.6	17.5	35.8	24.7	22.8	43.4	0.0	19.0	70.9	7.6	17.9	41.7	49.5
36.7	79.4	78.4	55.3	28.3	85.0	54.7	48.9	25.1	48.1	7.3	42.7	24.7	22.0	65.7	29.0	45.8	52.4	40.0	23.1	93.8	25.0	39.4	39.6	36.4	57.0	58.2	64.8	36.2	65.7	45.0	60.4	57.7	44.0	36.8	34.7	39.5	59.8	49.2	39.6	46.9	81.1	52.2	39.8	14.0	41.2	35.6	67.7	15.3	43.8	43.7	17.1	29.4	19.0	0.0	62.0	11.4	34.1	26.4	49.7
64.7	49.0	26.8	8.1	47.4	44.0	51.6	49.2	37.2	77.3	64.6	25.2	77.4	40.0	13.2	85.2	52.4	60.6	89.0	65.0	58.7	83.7	88.1	78.3	61.6	99.6	15.2	57.4	46.9	13.2	17.0	42.7	27.3	25.0	44.7	77.8	23.3	99.4	19.1	85.4	71.5	39.8	14.2	54.2	48.0	30.0	50.0	20.1	77.2	53.0	86.1	79.0	34.7	70.9	62.0	0.0	66.3	88.5	39.1	33.0
48.1	76.1	85.4	60.4	24.7	83.2	49.0	43.6	29.4	37.5	4.1	44.0	33.5	27.3	71.9	19.7	39.7	44.8	48.5	13.0	90.4	17.5	28.3	50.2	47.8	45.7	64.9	58.7	46.9	71.9	49.7	56.8	66.0	45.0	47.2	23.3	45.3	48.4	51.0	28.2	37.0	89.6	58.3	51.0	20.2	41.3	30.2	74.7	14.4	37.5	32.3	19.1	36.9	7.6	11.4	66.3	0.0	24.2	34.8	48.1
68.4	88.5	109.2	83.4	42.4	98.0	59.2	55.1	52.8	33.3	27.6	64.5	47.9	51.1	95.3	5.4	50.2	51.1	60.0	24.2	102.2	11.2	9.8	66.7	68.9	27.0	88.6	66.9	70.3	95.3	72.6	70.0	90.2	65.3	70.8	17.0	68.9	31.3	71.6	13.6	36.9	113.8	81.8	73.5	44.4	60.8	44.0	98.5	24.0	48.1	18.9	28.4	61.0	17.9	34.1	88.5	24.2	0.0	59.0	65.0
